,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
769,-0.003,-0.013,-0.013,-0.013,-0.012,-0.01,-0.012,-0.016,-0.012,-0.018,-0.01,-0.009,-0.006,-0.017,-0.014,-0.014,-0.009,-0.012,-0.013,-0.015,-0.01,-0.013,-0.013,-0.014,-0.016,-0.013,-0.011,-0.014,-0.016,-0.017
770,-0.001,-0.012,-0.013,-0.01,-0.009,-0.012,-0.011,-0.012,-0.012,-0.014,-0.012,-0.011,-0.006,-0.013,-0.01,-0.014,-0.009,-0.011,-0.01,-0.014,-0.012,-0.012,-0.013,-0.013,-0.015,-0.013,-0.009,-0.005,-0.012,-0.014
771,-0.003,-0.01,-0.015,-0.011,-0.012,-0.013,-0.012,-0.009,-0.012,-0.013,-0.013,-0.01,0,-0.01,-0.01,-0.016,-0.008,-0.013,-0.011,-0.015,-0.011,-0.011,-0.011,-0.011,-0.013,-0.012,-0.01,0.005,-0.012,-0.014
772,-0.006,-0.012,-0.015,-0.013,-0.014,-0.014,-0.014,-0.009,-0.011,-0.013,-0.01,-0.011,0.004,-0.011,-0.011,-0.017,-0.008,-0.014,-0.012,-0.017,-0.011,-0.01,-0.012,-0.012,-0.014,-0.011,-0.012,0.002,-0.013,-0.016
773,-0.006,-0.011,-0.011,-0.012,-0.009,-0.013,-0.011,-0.01,-0.011,-0.014,-0.008,-0.008,-0.004,-0.01,-0.009,-0.012,-0.009,-0.011,-0.01,-0.014,-0.009,-0.01,-0.009,-0.012,-0.013,-0.009,-0.009,0.001,-0.011,-0.016
774,0,-0.012,-0.009,-0.011,-0.006,-0.012,-0.008,-0.01,-0.01,-0.014,-0.006,-0.009,-0.011,-0.008,-0.008,-0.01,-0.011,-0.009,-0.011,-0.011,-0.007,-0.009,-0.012,-0.013,-0.011,-0.009,-0.008,0.005,-0.011,-0.014
775,0.004,-0.01,-0.008,-0.01,-0.01,-0.011,-0.007,-0.011,-0.009,-0.013,-0.008,-0.008,-0.005,-0.008,-0.012,-0.012,-0.011,-0.009,-0.012,-0.012,-0.006,-0.01,-0.011,-0.012,-0.012,-0.01,-0.008,-0.001,-0.013,-0.014
776,0.005,-0.008,-0.007,-0.007,-0.01,-0.008,-0.006,-0.006,-0.007,-0.01,-0.008,-0.005,0.008,-0.006,-0.012,-0.011,-0.011,-0.007,-0.009,-0.011,-0.007,-0.006,-0.01,-0.009,-0.01,-0.007,-0.008,-0.01,-0.011,-0.01
777,0.006,-0.005,-0.007,-0.003,-0.007,-0.007,-0.002,-0.005,-0.007,-0.006,-0.009,-0.004,0.011,-0.004,-0.005,-0.008,-0.011,-0.006,-0.004,-0.009,-0.006,-0.005,-0.009,-0.004,-0.007,-0.007,-0.007,-0.012,-0.008,-0.006
778,0.005,-0.011,-0.013,-0.006,-0.013,-0.015,-0.006,-0.009,-0.012,-0.011,-0.011,-0.01,-0.004,-0.008,-0.009,-0.011,-0.011,-0.011,-0.009,-0.015,-0.012,-0.011,-0.015,-0.007,-0.01,-0.01,-0.01,0.002,-0.011,-0.011
779,-0.002,-0.014,-0.019,-0.017,-0.02,-0.021,-0.011,-0.02,-0.017,-0.018,-0.017,-0.014,-0.004,-0.019,-0.021,-0.017,-0.015,-0.016,-0.018,-0.023,-0.017,-0.017,-0.02,-0.015,-0.02,-0.017,-0.016,-0.002,-0.019,-0.023
780,-0.006,-0.014,-0.021,-0.023,-0.023,-0.022,-0.012,-0.022,-0.02,-0.025,-0.021,-0.013,0.002,-0.022,-0.025,-0.019,-0.023,-0.017,-0.021,-0.026,-0.017,-0.016,-0.016,-0.02,-0.024,-0.019,-0.018,-0.006,-0.023,-0.028
781,-0.006,-0.008,-0.01,-0.017,-0.017,-0.012,-0.004,-0.017,-0.016,-0.018,-0.015,-0.006,0.006,-0.014,-0.016,-0.013,-0.02,-0.011,-0.014,-0.018,-0.007,-0.009,-0.01,-0.012,-0.017,-0.013,-0.012,-0.002,-0.018,-0.019
782,-0.009,-0.008,-0.005,-0.007,-0.015,-0.01,0.002,-0.01,-0.012,-0.01,-0.008,-0.003,-0.005,-0.009,-0.006,-0.01,-0.015,-0.009,-0.008,-0.015,-0.006,-0.004,-0.007,-0.006,-0.009,-0.008,-0.006,-0.004,-0.012,-0.011
783,-0.004,-0.004,-0.002,0,-0.011,-0.009,0.006,-0.004,-0.007,-0.004,-0.003,0.002,-0.016,-0.005,-0.002,-0.007,-0.005,-0.006,-0.005,-0.009,-0.003,-0.001,-0.007,-0.001,-0.005,-0.006,0,-0.008,-0.006,-0.005
784,-0.006,-0.007,-0.007,-0.003,-0.014,-0.011,0.005,-0.007,-0.009,-0.007,-0.005,-0.002,-0.024,-0.007,-0.006,-0.007,-0.012,-0.007,-0.007,-0.008,-0.005,-0.004,-0.009,-0.003,-0.007,-0.009,-0.004,-0.007,-0.008,-0.006
785,-0.01,-0.01,-0.01,-0.008,-0.014,-0.012,-0.001,-0.009,-0.013,-0.009,-0.011,-0.009,-0.013,-0.01,-0.01,-0.01,-0.017,-0.01,-0.01,-0.008,-0.006,-0.007,-0.011,-0.007,-0.01,-0.013,-0.009,-0.001,-0.011,-0.01
786,-0.009,-0.017,-0.017,-0.013,-0.013,-0.014,-0.012,-0.015,-0.018,-0.013,-0.018,-0.015,-0.001,-0.015,-0.013,-0.016,-0.02,-0.016,-0.014,-0.015,-0.013,-0.01,-0.015,-0.014,-0.016,-0.018,-0.017,-0.003,-0.014,-0.017
787,0.009,-0.018,-0.017,-0.014,-0.011,-0.017,-0.018,-0.016,-0.016,-0.016,-0.018,-0.014,-0.004,-0.015,-0.016,-0.019,-0.014,-0.018,-0.016,-0.015,-0.014,-0.01,-0.015,-0.017,-0.016,-0.019,-0.017,-0.004,-0.015,-0.019
788,0.015,-0.01,-0.014,-0.011,-0.005,-0.014,-0.011,-0.01,-0.009,-0.012,-0.012,-0.004,-0.001,-0.007,-0.011,-0.013,-0.01,-0.014,-0.009,-0.008,-0.009,-0.004,-0.01,-0.012,-0.011,-0.014,-0.008,-0.008,-0.01,-0.012
789,0.006,-0.003,-0.007,-0.003,0,-0.009,-0.008,-0.001,-0.002,-0.006,-0.006,-0.002,0.014,-0.001,-0.006,-0.008,-0.007,-0.007,-0.001,-0.002,-0.003,-0.001,-0.003,-0.005,-0.003,-0.007,0,-0.011,-0.004,-0.002
790,-0.005,0.001,-0.004,0,-0.001,-0.005,0,-0.001,-0.004,-0.003,-0.001,-0.002,0.015,-0.002,-0.004,-0.005,-0.009,-0.004,0.003,-0.001,0.002,0,0.001,-0.002,0,-0.003,0.004,-0.011,-0.005,0.002
791,-0.012,-0.004,-0.008,-0.002,-0.004,-0.005,0.005,-0.005,-0.007,-0.008,-0.003,-0.006,0.001,-0.005,-0.006,-0.007,-0.014,-0.003,-0.001,-0.002,0,-0.003,0,-0.003,-0.004,-0.003,0.001,-0.009,-0.008,-0.002
792,-0.016,-0.007,-0.01,-0.006,-0.006,-0.007,0.008,-0.005,-0.008,-0.01,-0.005,-0.004,-0.01,-0.006,-0.005,-0.006,-0.02,-0.005,-0.003,-0.003,-0.002,-0.002,-0.004,-0.003,-0.007,-0.004,-0.003,-0.012,-0.008,-0.009
793,-0.019,-0.01,-0.012,-0.008,-0.009,-0.009,0.001,-0.006,-0.011,-0.014,-0.008,-0.004,-0.012,-0.009,-0.011,-0.01,-0.024,-0.01,-0.008,-0.007,-0.006,-0.008,-0.009,-0.005,-0.009,-0.01,-0.007,-0.014,-0.01,-0.014
794,-0.017,-0.01,-0.013,-0.012,-0.012,-0.01,-0.001,-0.009,-0.012,-0.016,-0.007,-0.008,0.002,-0.013,-0.016,-0.011,-0.018,-0.015,-0.008,-0.012,-0.01,-0.011,-0.012,-0.008,-0.013,-0.011,-0.007,-0.011,-0.014,-0.017
795,-0.008,-0.009,-0.014,-0.013,-0.014,-0.01,-0.005,-0.011,-0.011,-0.016,-0.007,-0.01,0.004,-0.012,-0.017,-0.011,-0.009,-0.012,-0.011,-0.018,-0.009,-0.014,-0.011,-0.012,-0.015,-0.01,-0.009,-0.01,-0.016,-0.016
796,-0.006,-0.01,-0.012,-0.016,-0.016,-0.012,-0.006,-0.013,-0.008,-0.016,-0.01,-0.009,0.008,-0.013,-0.016,-0.011,-0.005,-0.009,-0.013,-0.023,-0.009,-0.011,-0.011,-0.016,-0.016,-0.01,-0.011,0.003,-0.018,-0.017
797,-0.002,-0.011,-0.015,-0.016,-0.013,-0.014,-0.006,-0.015,-0.012,-0.018,-0.013,-0.006,0.018,-0.018,-0.02,-0.015,-0.009,-0.012,-0.018,-0.023,-0.01,-0.011,-0.012,-0.017,-0.019,-0.013,-0.012,0.007,-0.02,-0.016
798,-0.002,-0.01,-0.013,-0.015,-0.006,-0.013,-0.004,-0.016,-0.013,-0.018,-0.01,-0.003,0.032,-0.017,-0.021,-0.013,-0.009,-0.014,-0.016,-0.017,-0.009,-0.009,-0.01,-0.015,-0.017,-0.011,-0.01,0.008,-0.02,-0.016
799,0.001,-0.011,-0.015,-0.014,-0.006,-0.014,-0.002,-0.014,-0.018,-0.017,-0.013,-0.006,0.019,-0.014,-0.019,-0.012,-0.015,-0.015,-0.013,-0.017,-0.009,-0.013,-0.011,-0.016,-0.015,-0.01,-0.012,-0.008,-0.02,-0.016
800,-0.004,-0.011,-0.017,-0.011,-0.007,-0.012,-0.001,-0.011,-0.017,-0.014,-0.013,-0.01,-0.003,-0.009,-0.012,-0.012,-0.017,-0.014,-0.01,-0.014,-0.007,-0.012,-0.012,-0.013,-0.012,-0.012,-0.011,-0.012,-0.016,-0.014
801,-0.01,-0.014,-0.018,-0.012,-0.006,-0.014,-0.002,-0.008,-0.018,-0.013,-0.014,-0.012,-0.016,-0.01,-0.011,-0.013,-0.018,-0.016,-0.011,-0.013,-0.012,-0.013,-0.013,-0.008,-0.014,-0.015,-0.012,-0.025,-0.013,-0.013
802,-0.011,-0.009,-0.011,-0.009,-0.004,-0.011,-0.003,-0.006,-0.013,-0.007,-0.008,-0.008,0,-0.007,-0.008,-0.007,-0.015,-0.013,-0.009,-0.007,-0.011,-0.008,-0.008,-0.004,-0.01,-0.013,-0.008,-0.03,-0.008,-0.009
803,-0.006,-0.009,-0.009,-0.012,-0.005,-0.014,-0.005,-0.009,-0.012,-0.008,-0.012,-0.008,0.023,-0.007,-0.013,-0.008,-0.015,-0.013,-0.009,-0.009,-0.011,-0.01,-0.011,-0.005,-0.011,-0.009,-0.009,-0.028,-0.012,-0.012
804,-0.007,-0.014,-0.013,-0.015,-0.009,-0.018,-0.006,-0.013,-0.013,-0.015,-0.016,-0.013,0.015,-0.012,-0.019,-0.015,-0.021,-0.014,-0.013,-0.012,-0.013,-0.013,-0.016,-0.011,-0.017,-0.01,-0.012,-0.019,-0.019,-0.019
805,-0.014,-0.019,-0.014,-0.016,-0.011,-0.018,-0.005,-0.014,-0.013,-0.022,-0.014,-0.012,-0.017,-0.019,-0.023,-0.019,-0.022,-0.015,-0.017,-0.018,-0.015,-0.015,-0.018,-0.015,-0.021,-0.015,-0.014,-0.019,-0.02,-0.023
806,-0.015,-0.017,-0.016,-0.012,-0.013,-0.014,-0.004,-0.014,-0.014,-0.021,-0.009,-0.006,-0.022,-0.016,-0.021,-0.014,-0.019,-0.01,-0.016,-0.022,-0.013,-0.012,-0.015,-0.015,-0.017,-0.016,-0.012,-0.021,-0.015,-0.02
807,-0.016,-0.014,-0.012,-0.009,-0.007,-0.01,-0.002,-0.012,-0.014,-0.013,-0.008,-0.003,-0.011,-0.013,-0.014,-0.012,-0.016,-0.007,-0.012,-0.02,-0.007,-0.01,-0.013,-0.009,-0.013,-0.015,-0.008,-0.025,-0.013,-0.013
808,-0.017,-0.015,-0.01,-0.008,-0.001,-0.011,-0.003,-0.011,-0.017,-0.011,-0.008,-0.004,0.001,-0.011,-0.011,-0.012,-0.016,-0.005,-0.009,-0.016,-0.003,-0.011,-0.01,-0.009,-0.01,-0.011,-0.008,-0.008,-0.015,-0.012
809,-0.022,-0.016,-0.011,-0.012,-0.006,-0.014,-0.011,-0.014,-0.019,-0.015,-0.013,-0.009,-0.006,-0.018,-0.012,-0.016,-0.02,-0.015,-0.019,-0.01,-0.007,-0.012,-0.016,-0.016,-0.015,-0.012,-0.015,-0.005,-0.019,-0.016
810,-0.014,-0.018,-0.018,-0.016,-0.019,-0.016,-0.016,-0.021,-0.022,-0.019,-0.016,-0.015,-0.012,-0.022,-0.016,-0.018,-0.025,-0.021,-0.023,-0.012,-0.015,-0.015,-0.02,-0.022,-0.023,-0.017,-0.018,-0.005,-0.021,-0.025
811,-0.003,-0.011,-0.015,-0.014,-0.019,-0.011,-0.004,-0.016,-0.016,-0.014,-0.01,-0.015,-0.013,-0.02,-0.013,-0.013,-0.014,-0.017,-0.016,-0.009,-0.015,-0.009,-0.016,-0.016,-0.021,-0.013,-0.008,-0.002,-0.015,-0.021
812,-0.004,-0.003,-0.008,-0.011,-0.016,-0.006,0.008,-0.013,-0.011,-0.011,-0.002,-0.014,-0.005,-0.013,-0.01,-0.006,-0.005,-0.009,-0.009,-0.009,-0.007,-0.004,-0.007,-0.009,-0.013,-0.007,-0.002,-0.004,-0.013,-0.015
813,-0.006,0,-0.007,-0.012,-0.011,-0.005,0,-0.008,-0.01,-0.012,-0.003,-0.01,0.002,-0.013,-0.011,-0.006,-0.006,-0.007,-0.011,-0.007,-0.002,-0.006,-0.004,-0.005,-0.012,-0.007,-0.002,-0.022,-0.013,-0.009
814,-0.005,-0.007,-0.008,-0.016,-0.011,-0.007,-0.008,-0.011,-0.011,-0.015,-0.007,-0.01,0.002,-0.016,-0.017,-0.011,-0.013,-0.009,-0.014,-0.009,-0.002,-0.011,-0.006,-0.008,-0.013,-0.014,-0.007,-0.026,-0.015,-0.013
815,0.003,-0.014,-0.011,-0.019,-0.013,-0.008,-0.01,-0.012,-0.008,-0.014,-0.01,-0.009,0.006,-0.02,-0.017,-0.013,-0.011,-0.008,-0.016,-0.017,-0.007,-0.009,-0.01,-0.011,-0.015,-0.014,-0.011,-0.002,-0.017,-0.018
816,0.008,-0.013,-0.013,-0.012,-0.014,-0.011,-0.009,-0.013,-0.006,-0.012,-0.01,-0.011,0.001,-0.017,-0.011,-0.009,-0.003,-0.006,-0.017,-0.023,-0.01,-0.007,-0.013,-0.015,-0.014,-0.01,-0.01,-0.005,-0.017,-0.021
817,0.009,-0.01,-0.013,-0.009,-0.014,-0.008,-0.008,-0.009,-0.007,-0.013,-0.008,-0.011,-0.02,-0.016,-0.003,-0.006,0.003,-0.004,-0.011,-0.023,-0.007,-0.008,-0.01,-0.012,-0.014,-0.006,-0.005,-0.01,-0.012,-0.015
818,0.008,-0.004,-0.009,-0.008,-0.013,-0.004,-0.008,-0.006,-0.008,-0.01,-0.004,-0.006,-0.023,-0.011,0,0,0.007,-0.005,-0.004,-0.011,0,-0.009,-0.005,-0.008,-0.009,-0.003,0.002,-0.017,-0.005,-0.012
819,0.01,0.001,-0.003,-0.005,-0.009,0,-0.008,-0.004,-0.002,-0.003,0,0.001,-0.009,-0.005,0.001,0.003,0.003,-0.003,0.002,-0.006,0.001,-0.002,-0.001,-0.002,-0.005,0,0.005,0.001,-0.002,-0.007
820,0.016,0.003,-0.001,-0.002,-0.002,-0.001,-0.006,-0.003,0.003,0.001,0.001,0.006,-0.001,-0.002,-0.003,0,0.003,-0.001,0.001,-0.007,0.001,0,-0.001,0.002,-0.005,-0.002,0.005,0.001,-0.003,-0.004
821,0.014,-0.002,-0.002,-0.009,0.003,-0.005,-0.005,-0.005,-0.002,-0.006,-0.003,0.004,-0.006,-0.008,-0.008,-0.008,-0.004,-0.005,-0.005,-0.012,-0.002,-0.002,-0.004,-0.003,-0.009,-0.005,0,0.001,-0.01,-0.007
822,0.006,-0.004,-0.005,-0.012,0.003,-0.007,-0.001,-0.008,-0.009,-0.012,-0.005,0.001,0.001,-0.012,-0.013,-0.011,-0.01,-0.008,-0.008,-0.018,-0.003,-0.005,-0.005,-0.008,-0.011,-0.005,-0.002,-0.009,-0.013,-0.012
823,0.008,-0.005,-0.005,-0.009,0.003,-0.006,0.001,-0.008,-0.009,-0.012,-0.007,-0.002,0,-0.01,-0.012,-0.01,-0.012,-0.007,-0.008,-0.016,-0.006,-0.004,-0.005,-0.007,-0.009,-0.005,-0.003,-0.013,-0.009,-0.012
824,0.011,-0.004,-0.003,-0.006,0.001,-0.004,0,-0.007,-0.006,-0.009,-0.005,-0.003,-0.004,-0.008,-0.01,-0.008,-0.007,-0.004,-0.007,-0.011,-0.005,-0.002,-0.004,-0.004,-0.008,-0.004,-0.001,-0.008,-0.007,-0.009
825,0.008,-0.004,-0.007,-0.008,-0.01,-0.005,-0.006,-0.008,-0.007,-0.011,-0.006,-0.006,-0.014,-0.007,-0.01,-0.01,-0.004,-0.005,-0.009,-0.01,-0.006,-0.003,-0.006,-0.008,-0.009,-0.005,-0.002,-0.008,-0.011,-0.012
826,0.002,-0.007,-0.011,-0.01,-0.015,-0.008,-0.012,-0.011,-0.01,-0.016,-0.009,-0.01,-0.01,-0.013,-0.012,-0.011,-0.005,-0.008,-0.012,-0.014,-0.008,-0.008,-0.008,-0.013,-0.013,-0.008,-0.004,-0.01,-0.016,-0.016
827,0.001,-0.009,-0.013,-0.01,-0.011,-0.01,-0.012,-0.011,-0.012,-0.016,-0.01,-0.011,-0.002,-0.013,-0.011,-0.01,-0.005,-0.009,-0.01,-0.016,-0.009,-0.008,-0.009,-0.012,-0.013,-0.01,-0.005,-0.015,-0.015,-0.014
828,-0.005,-0.006,-0.012,-0.007,-0.005,-0.01,-0.006,-0.007,-0.01,-0.011,-0.007,-0.009,0.006,-0.01,-0.008,-0.008,-0.007,-0.008,-0.005,-0.012,-0.005,-0.006,-0.008,-0.006,-0.009,-0.007,-0.003,-0.018,-0.011,-0.009
829,-0.012,-0.008,-0.015,-0.011,-0.009,-0.012,-0.003,-0.009,-0.014,-0.012,-0.009,-0.012,-0.013,-0.012,-0.011,-0.012,-0.011,-0.01,-0.01,-0.014,-0.008,-0.009,-0.011,-0.011,-0.013,-0.01,-0.007,-0.021,-0.014,-0.012
830,-0.017,-0.015,-0.019,-0.02,-0.021,-0.017,-0.01,-0.019,-0.019,-0.022,-0.017,-0.019,-0.021,-0.021,-0.021,-0.021,-0.019,-0.014,-0.021,-0.021,-0.018,-0.016,-0.016,-0.02,-0.023,-0.019,-0.016,-0.017,-0.022,-0.022
831,-0.009,-0.021,-0.021,-0.022,-0.023,-0.021,-0.013,-0.024,-0.022,-0.024,-0.02,-0.023,-0.027,-0.025,-0.023,-0.024,-0.019,-0.014,-0.024,-0.026,-0.019,-0.017,-0.02,-0.022,-0.028,-0.023,-0.016,-0.013,-0.024,-0.024
832,-0.006,-0.024,-0.022,-0.019,-0.021,-0.021,-0.016,-0.026,-0.022,-0.026,-0.019,-0.023,-0.02,-0.025,-0.017,-0.023,-0.018,-0.02,-0.022,-0.025,-0.018,-0.018,-0.023,-0.019,-0.022,-0.022,-0.015,-0.016,-0.023,-0.024
833,-0.006,-0.022,-0.019,-0.013,-0.017,-0.018,-0.012,-0.023,-0.021,-0.023,-0.017,-0.021,-0.012,-0.021,-0.013,-0.02,-0.021,-0.02,-0.017,-0.022,-0.019,-0.021,-0.022,-0.017,-0.016,-0.021,-0.014,-0.01,-0.017,-0.021
834,-0.005,-0.014,-0.016,-0.01,-0.013,-0.015,-0.008,-0.014,-0.014,-0.017,-0.013,-0.012,0.002,-0.014,-0.011,-0.017,-0.022,-0.018,-0.012,-0.015,-0.016,-0.018,-0.016,-0.011,-0.012,-0.016,-0.011,0.001,-0.012,-0.017
835,-0.008,-0.009,-0.011,-0.006,-0.007,-0.013,-0.002,-0.006,-0.011,-0.011,-0.011,-0.008,0.004,-0.008,-0.008,-0.012,-0.017,-0.014,-0.005,-0.008,-0.012,-0.012,-0.01,-0.007,-0.006,-0.012,-0.008,0.007,-0.008,-0.01
836,-0.014,-0.006,-0.011,-0.003,-0.006,-0.009,-0.002,-0.006,-0.01,-0.01,-0.008,-0.01,0.004,-0.003,-0.005,-0.007,-0.014,-0.011,-0.003,-0.003,-0.009,-0.008,-0.007,-0.004,-0.002,-0.01,-0.005,0.005,-0.005,-0.007
837,-0.017,-0.008,-0.015,-0.005,-0.013,-0.009,-0.005,-0.01,-0.011,-0.013,-0.01,-0.012,-0.005,-0.011,-0.007,-0.011,-0.013,-0.009,-0.007,-0.01,-0.013,-0.011,-0.013,-0.009,-0.008,-0.016,-0.009,-0.012,-0.007,-0.011
838,-0.015,-0.012,-0.021,-0.01,-0.018,-0.015,-0.014,-0.012,-0.013,-0.015,-0.014,-0.01,-0.008,-0.015,-0.013,-0.017,-0.014,-0.015,-0.014,-0.011,-0.014,-0.013,-0.019,-0.013,-0.014,-0.019,-0.012,-0.044,-0.016,-0.015
839,-0.019,-0.013,-0.021,-0.011,-0.013,-0.014,-0.019,-0.013,-0.014,-0.013,-0.018,-0.007,-0.034,-0.013,-0.011,-0.018,-0.016,-0.018,-0.013,-0.011,-0.015,-0.015,-0.016,-0.014,-0.014,-0.019,-0.015,-0.05,-0.017,-0.012
840,-0.011,-0.005,-0.017,-0.001,-0.008,-0.013,-0.019,-0.009,-0.012,-0.01,-0.013,-0.007,-0.033,-0.003,-0.003,-0.015,-0.012,-0.015,-0.008,-0.011,-0.007,-0.014,-0.006,-0.011,-0.012,-0.015,-0.01,-0.013,-0.011,-0.009
