,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
546,-0.018,-0.015,-0.017,-0.017,-0.012,-0.016,-0.013,-0.015,-0.01,-0.014,-0.016,-0.019,-0.013,-0.013,-0.016,-0.022,-0.02,-0.021,-0.018,-0.02,-0.014,-0.023,-0.021,-0.013,-0.015,-0.015,-0.016,-0.018,-0.014,-0.017,-0.02,-0.018,-0.018,-0.017,-0.015,-0.015,-0.02,-0.017,-0.019,-0.018,-0.013,-0.014,-0.018,-0.012,-0.017,-0.014,-0.015,-0.007,-0.014,-0.01,-0.011,-0.013,-0.016,-0.01,-0.014,-0.014,-0.014
547,-0.018,-0.016,-0.016,-0.017,-0.012,-0.015,-0.013,-0.015,-0.01,-0.013,-0.017,-0.017,-0.013,-0.013,-0.015,-0.021,-0.018,-0.018,-0.018,-0.02,-0.012,-0.02,-0.021,-0.013,-0.015,-0.015,-0.015,-0.018,-0.014,-0.017,-0.019,-0.017,-0.019,-0.018,-0.014,-0.015,-0.02,-0.016,-0.018,-0.017,-0.013,-0.015,-0.019,-0.012,-0.017,-0.014,-0.015,-0.007,-0.012,-0.009,-0.012,-0.011,-0.014,-0.012,-0.016,-0.015,-0.014
548,-0.023,-0.023,-0.02,-0.021,-0.017,-0.02,-0.019,-0.02,-0.016,-0.018,-0.021,-0.022,-0.018,-0.016,-0.019,-0.024,-0.023,-0.022,-0.02,-0.023,-0.017,-0.022,-0.025,-0.016,-0.02,-0.02,-0.019,-0.023,-0.018,-0.021,-0.023,-0.022,-0.023,-0.023,-0.016,-0.019,-0.025,-0.02,-0.023,-0.022,-0.017,-0.02,-0.023,-0.018,-0.022,-0.016,-0.02,-0.011,-0.015,-0.013,-0.017,-0.016,-0.018,-0.015,-0.02,-0.019,-0.018
549,-0.025,-0.025,-0.023,-0.025,-0.021,-0.023,-0.023,-0.023,-0.019,-0.02,-0.023,-0.026,-0.02,-0.019,-0.02,-0.027,-0.027,-0.027,-0.022,-0.024,-0.019,-0.025,-0.027,-0.018,-0.021,-0.021,-0.02,-0.025,-0.02,-0.025,-0.028,-0.025,-0.024,-0.025,-0.016,-0.021,-0.028,-0.021,-0.027,-0.024,-0.019,-0.022,-0.026,-0.02,-0.026,-0.016,-0.021,-0.015,-0.016,-0.017,-0.019,-0.019,-0.021,-0.016,-0.019,-0.02,-0.019
550,-0.023,-0.023,-0.024,-0.024,-0.019,-0.022,-0.022,-0.021,-0.017,-0.019,-0.022,-0.025,-0.018,-0.018,-0.019,-0.026,-0.026,-0.027,-0.021,-0.024,-0.016,-0.026,-0.026,-0.016,-0.019,-0.019,-0.019,-0.024,-0.018,-0.024,-0.03,-0.024,-0.022,-0.023,-0.014,-0.018,-0.027,-0.021,-0.026,-0.023,-0.017,-0.02,-0.024,-0.019,-0.024,-0.015,-0.019,-0.015,-0.017,-0.017,-0.017,-0.02,-0.021,-0.013,-0.016,-0.018,-0.018
551,-0.022,-0.02,-0.024,-0.022,-0.017,-0.02,-0.018,-0.02,-0.015,-0.018,-0.021,-0.022,-0.016,-0.018,-0.017,-0.024,-0.024,-0.025,-0.021,-0.023,-0.015,-0.025,-0.024,-0.015,-0.017,-0.019,-0.017,-0.021,-0.016,-0.023,-0.029,-0.023,-0.021,-0.022,-0.014,-0.017,-0.024,-0.02,-0.024,-0.022,-0.016,-0.019,-0.022,-0.017,-0.023,-0.014,-0.017,-0.013,-0.015,-0.015,-0.016,-0.017,-0.019,-0.011,-0.015,-0.017,-0.016
552,-0.022,-0.019,-0.022,-0.022,-0.016,-0.02,-0.017,-0.02,-0.015,-0.017,-0.021,-0.023,-0.016,-0.02,-0.018,-0.025,-0.023,-0.024,-0.023,-0.025,-0.017,-0.024,-0.025,-0.016,-0.018,-0.02,-0.019,-0.022,-0.017,-0.024,-0.028,-0.024,-0.023,-0.023,-0.016,-0.017,-0.026,-0.022,-0.025,-0.023,-0.017,-0.02,-0.025,-0.018,-0.023,-0.013,-0.018,-0.011,-0.014,-0.013,-0.018,-0.016,-0.019,-0.013,-0.018,-0.019,-0.018
553,-0.023,-0.021,-0.023,-0.022,-0.017,-0.019,-0.018,-0.021,-0.017,-0.018,-0.022,-0.024,-0.017,-0.02,-0.018,-0.026,-0.024,-0.025,-0.022,-0.026,-0.018,-0.024,-0.025,-0.017,-0.019,-0.021,-0.02,-0.024,-0.018,-0.024,-0.026,-0.025,-0.024,-0.023,-0.018,-0.018,-0.027,-0.022,-0.025,-0.024,-0.019,-0.02,-0.025,-0.019,-0.024,-0.012,-0.019,-0.011,-0.015,-0.013,-0.019,-0.017,-0.019,-0.015,-0.02,-0.02,-0.02
554,-0.021,-0.02,-0.021,-0.021,-0.015,-0.017,-0.016,-0.018,-0.015,-0.016,-0.021,-0.021,-0.016,-0.017,-0.017,-0.023,-0.023,-0.023,-0.019,-0.023,-0.015,-0.022,-0.022,-0.015,-0.017,-0.018,-0.018,-0.021,-0.016,-0.022,-0.025,-0.022,-0.021,-0.021,-0.018,-0.017,-0.025,-0.019,-0.021,-0.021,-0.017,-0.018,-0.023,-0.017,-0.022,-0.011,-0.017,-0.01,-0.015,-0.013,-0.017,-0.016,-0.018,-0.013,-0.018,-0.018,-0.018
555,-0.018,-0.018,-0.02,-0.018,-0.013,-0.016,-0.014,-0.016,-0.013,-0.015,-0.02,-0.019,-0.015,-0.014,-0.017,-0.021,-0.021,-0.021,-0.018,-0.02,-0.014,-0.023,-0.02,-0.015,-0.017,-0.017,-0.017,-0.021,-0.017,-0.019,-0.026,-0.02,-0.02,-0.019,-0.018,-0.017,-0.024,-0.018,-0.02,-0.02,-0.018,-0.017,-0.02,-0.015,-0.021,-0.014,-0.017,-0.012,-0.017,-0.016,-0.016,-0.018,-0.018,-0.012,-0.017,-0.017,-0.018
556,-0.016,-0.016,-0.019,-0.017,-0.012,-0.016,-0.014,-0.015,-0.013,-0.015,-0.02,-0.019,-0.015,-0.014,-0.017,-0.022,-0.022,-0.022,-0.019,-0.02,-0.015,-0.024,-0.021,-0.016,-0.017,-0.018,-0.017,-0.021,-0.017,-0.019,-0.028,-0.02,-0.019,-0.02,-0.018,-0.017,-0.023,-0.018,-0.021,-0.022,-0.018,-0.017,-0.021,-0.015,-0.021,-0.014,-0.018,-0.014,-0.018,-0.017,-0.015,-0.018,-0.019,-0.013,-0.017,-0.018,-0.018
557,-0.018,-0.016,-0.019,-0.019,-0.013,-0.017,-0.016,-0.017,-0.015,-0.015,-0.02,-0.021,-0.017,-0.016,-0.017,-0.024,-0.023,-0.023,-0.02,-0.022,-0.017,-0.025,-0.023,-0.017,-0.018,-0.019,-0.019,-0.023,-0.018,-0.022,-0.03,-0.021,-0.021,-0.021,-0.019,-0.018,-0.023,-0.02,-0.023,-0.023,-0.019,-0.018,-0.022,-0.017,-0.023,-0.012,-0.019,-0.014,-0.019,-0.018,-0.016,-0.019,-0.021,-0.015,-0.018,-0.019,-0.019
558,-0.019,-0.017,-0.019,-0.02,-0.013,-0.017,-0.019,-0.017,-0.017,-0.016,-0.019,-0.022,-0.016,-0.016,-0.017,-0.025,-0.024,-0.023,-0.019,-0.023,-0.017,-0.026,-0.024,-0.017,-0.019,-0.019,-0.019,-0.024,-0.018,-0.023,-0.03,-0.022,-0.022,-0.021,-0.019,-0.019,-0.024,-0.021,-0.022,-0.023,-0.018,-0.019,-0.023,-0.018,-0.024,-0.01,-0.019,-0.015,-0.018,-0.017,-0.016,-0.02,-0.021,-0.016,-0.019,-0.018,-0.019
559,-0.021,-0.02,-0.019,-0.021,-0.015,-0.018,-0.019,-0.019,-0.018,-0.017,-0.022,-0.022,-0.016,-0.017,-0.018,-0.025,-0.025,-0.024,-0.02,-0.023,-0.016,-0.027,-0.025,-0.017,-0.018,-0.019,-0.02,-0.023,-0.017,-0.022,-0.027,-0.023,-0.023,-0.022,-0.019,-0.02,-0.024,-0.023,-0.022,-0.021,-0.017,-0.02,-0.024,-0.018,-0.023,-0.013,-0.02,-0.014,-0.017,-0.018,-0.016,-0.019,-0.021,-0.016,-0.019,-0.018,-0.019
560,-0.023,-0.023,-0.022,-0.022,-0.018,-0.021,-0.02,-0.021,-0.019,-0.02,-0.025,-0.023,-0.018,-0.019,-0.02,-0.026,-0.026,-0.026,-0.021,-0.024,-0.017,-0.028,-0.024,-0.017,-0.019,-0.021,-0.021,-0.023,-0.018,-0.023,-0.028,-0.024,-0.024,-0.023,-0.019,-0.02,-0.026,-0.023,-0.024,-0.022,-0.018,-0.021,-0.024,-0.018,-0.023,-0.017,-0.02,-0.015,-0.018,-0.018,-0.017,-0.02,-0.021,-0.016,-0.02,-0.02,-0.021
561,-0.024,-0.023,-0.021,-0.022,-0.016,-0.018,-0.016,-0.02,-0.017,-0.018,-0.021,-0.02,-0.016,-0.016,-0.017,-0.022,-0.024,-0.023,-0.017,-0.02,-0.015,-0.024,-0.021,-0.014,-0.015,-0.018,-0.017,-0.02,-0.015,-0.019,-0.026,-0.021,-0.019,-0.02,-0.016,-0.016,-0.022,-0.019,-0.02,-0.019,-0.015,-0.018,-0.02,-0.015,-0.018,-0.011,-0.015,-0.011,-0.016,-0.014,-0.014,-0.016,-0.017,-0.012,-0.016,-0.016,-0.017
562,-0.023,-0.022,-0.019,-0.02,-0.014,-0.015,-0.013,-0.018,-0.014,-0.017,-0.018,-0.018,-0.016,-0.014,-0.015,-0.019,-0.021,-0.021,-0.015,-0.018,-0.013,-0.022,-0.019,-0.013,-0.014,-0.017,-0.015,-0.018,-0.014,-0.018,-0.025,-0.018,-0.016,-0.019,-0.015,-0.014,-0.019,-0.016,-0.018,-0.019,-0.014,-0.014,-0.018,-0.012,-0.016,-0.008,-0.014,-0.009,-0.016,-0.012,-0.011,-0.015,-0.016,-0.011,-0.016,-0.014,-0.015
563,-0.023,-0.021,-0.017,-0.018,-0.012,-0.014,-0.011,-0.016,-0.013,-0.014,-0.015,-0.017,-0.014,-0.012,-0.014,-0.017,-0.02,-0.019,-0.014,-0.017,-0.013,-0.02,-0.019,-0.013,-0.014,-0.017,-0.015,-0.018,-0.014,-0.018,-0.024,-0.017,-0.016,-0.018,-0.015,-0.014,-0.018,-0.015,-0.018,-0.019,-0.014,-0.013,-0.017,-0.012,-0.017,-0.006,-0.014,-0.009,-0.015,-0.012,-0.01,-0.015,-0.014,-0.011,-0.016,-0.014,-0.014
564,-0.02,-0.018,-0.017,-0.017,-0.011,-0.014,-0.011,-0.013,-0.011,-0.011,-0.014,-0.017,-0.014,-0.011,-0.013,-0.017,-0.019,-0.019,-0.014,-0.016,-0.013,-0.019,-0.018,-0.014,-0.015,-0.017,-0.016,-0.018,-0.014,-0.019,-0.022,-0.019,-0.017,-0.018,-0.013,-0.015,-0.019,-0.016,-0.02,-0.02,-0.015,-0.014,-0.017,-0.014,-0.018,-0.01,-0.015,-0.01,-0.015,-0.013,-0.012,-0.014,-0.015,-0.011,-0.016,-0.016,-0.015
565,-0.019,-0.018,-0.017,-0.018,-0.011,-0.014,-0.012,-0.014,-0.01,-0.012,-0.015,-0.017,-0.014,-0.012,-0.013,-0.019,-0.018,-0.019,-0.015,-0.017,-0.012,-0.018,-0.018,-0.014,-0.015,-0.017,-0.016,-0.018,-0.013,-0.019,-0.021,-0.019,-0.019,-0.018,-0.011,-0.015,-0.02,-0.017,-0.021,-0.018,-0.013,-0.015,-0.018,-0.014,-0.019,-0.014,-0.016,-0.01,-0.014,-0.011,-0.014,-0.014,-0.015,-0.011,-0.016,-0.016,-0.015
566,-0.016,-0.016,-0.016,-0.019,-0.011,-0.014,-0.013,-0.015,-0.01,-0.013,-0.016,-0.017,-0.013,-0.014,-0.012,-0.021,-0.018,-0.02,-0.016,-0.018,-0.012,-0.019,-0.019,-0.014,-0.015,-0.018,-0.015,-0.019,-0.014,-0.019,-0.023,-0.02,-0.019,-0.018,-0.011,-0.015,-0.021,-0.018,-0.02,-0.019,-0.013,-0.015,-0.019,-0.015,-0.019,-0.012,-0.016,-0.01,-0.015,-0.012,-0.014,-0.013,-0.016,-0.01,-0.015,-0.016,-0.014
567,-0.016,-0.017,-0.018,-0.019,-0.015,-0.018,-0.015,-0.017,-0.013,-0.015,-0.02,-0.021,-0.015,-0.016,-0.015,-0.024,-0.021,-0.023,-0.02,-0.024,-0.014,-0.023,-0.024,-0.015,-0.017,-0.02,-0.017,-0.022,-0.015,-0.022,-0.026,-0.023,-0.023,-0.019,-0.012,-0.017,-0.025,-0.019,-0.022,-0.022,-0.014,-0.018,-0.02,-0.016,-0.021,-0.012,-0.016,-0.012,-0.016,-0.014,-0.015,-0.015,-0.018,-0.01,-0.015,-0.016,-0.015
568,-0.018,-0.019,-0.021,-0.02,-0.018,-0.021,-0.017,-0.018,-0.016,-0.017,-0.024,-0.025,-0.017,-0.017,-0.018,-0.027,-0.025,-0.025,-0.023,-0.027,-0.015,-0.026,-0.028,-0.017,-0.019,-0.021,-0.019,-0.026,-0.016,-0.025,-0.028,-0.025,-0.026,-0.021,-0.013,-0.018,-0.027,-0.021,-0.024,-0.024,-0.016,-0.019,-0.022,-0.019,-0.023,-0.01,-0.017,-0.013,-0.017,-0.015,-0.016,-0.016,-0.02,-0.01,-0.015,-0.016,-0.017
569,-0.021,-0.02,-0.025,-0.022,-0.018,-0.023,-0.019,-0.02,-0.016,-0.019,-0.026,-0.026,-0.017,-0.017,-0.019,-0.029,-0.027,-0.026,-0.024,-0.027,-0.016,-0.027,-0.028,-0.017,-0.019,-0.02,-0.019,-0.025,-0.016,-0.026,-0.031,-0.024,-0.025,-0.023,-0.013,-0.018,-0.027,-0.021,-0.025,-0.024,-0.017,-0.021,-0.022,-0.019,-0.023,-0.013,-0.017,-0.013,-0.016,-0.016,-0.016,-0.017,-0.022,-0.011,-0.016,-0.016,-0.017
570,-0.023,-0.022,-0.028,-0.024,-0.019,-0.023,-0.02,-0.021,-0.017,-0.019,-0.025,-0.023,-0.017,-0.019,-0.018,-0.027,-0.027,-0.026,-0.023,-0.025,-0.015,-0.026,-0.028,-0.016,-0.018,-0.019,-0.018,-0.024,-0.017,-0.025,-0.033,-0.024,-0.024,-0.023,-0.011,-0.017,-0.026,-0.021,-0.024,-0.022,-0.016,-0.021,-0.022,-0.019,-0.023,-0.011,-0.018,-0.014,-0.017,-0.017,-0.016,-0.019,-0.023,-0.011,-0.016,-0.016,-0.017
571,-0.019,-0.019,-0.023,-0.022,-0.015,-0.019,-0.018,-0.019,-0.014,-0.016,-0.021,-0.021,-0.015,-0.017,-0.016,-0.023,-0.024,-0.024,-0.021,-0.022,-0.013,-0.022,-0.024,-0.014,-0.016,-0.018,-0.016,-0.021,-0.016,-0.022,-0.029,-0.022,-0.021,-0.02,-0.011,-0.015,-0.023,-0.019,-0.02,-0.02,-0.015,-0.018,-0.02,-0.016,-0.021,-0.009,-0.017,-0.013,-0.016,-0.016,-0.014,-0.018,-0.019,-0.009,-0.014,-0.014,-0.015
572,-0.018,-0.019,-0.02,-0.019,-0.013,-0.016,-0.016,-0.017,-0.012,-0.013,-0.018,-0.019,-0.014,-0.014,-0.012,-0.02,-0.021,-0.02,-0.017,-0.02,-0.011,-0.019,-0.021,-0.012,-0.013,-0.016,-0.013,-0.019,-0.014,-0.018,-0.023,-0.019,-0.019,-0.016,-0.009,-0.013,-0.019,-0.018,-0.017,-0.018,-0.012,-0.015,-0.017,-0.013,-0.018,-0.009,-0.014,-0.009,-0.013,-0.011,-0.011,-0.014,-0.014,-0.007,-0.011,-0.012,-0.013
573,-0.019,-0.019,-0.02,-0.018,-0.014,-0.016,-0.015,-0.017,-0.012,-0.012,-0.019,-0.02,-0.014,-0.012,-0.011,-0.021,-0.02,-0.02,-0.017,-0.021,-0.011,-0.022,-0.02,-0.012,-0.013,-0.016,-0.013,-0.018,-0.013,-0.017,-0.022,-0.018,-0.019,-0.016,-0.01,-0.013,-0.021,-0.017,-0.017,-0.018,-0.012,-0.013,-0.017,-0.014,-0.016,-0.01,-0.013,-0.008,-0.013,-0.009,-0.011,-0.013,-0.014,-0.007,-0.011,-0.012,-0.013
574,-0.022,-0.021,-0.025,-0.022,-0.02,-0.022,-0.019,-0.02,-0.016,-0.018,-0.026,-0.026,-0.017,-0.016,-0.016,-0.028,-0.025,-0.025,-0.024,-0.026,-0.015,-0.028,-0.025,-0.015,-0.017,-0.019,-0.017,-0.023,-0.016,-0.022,-0.026,-0.023,-0.024,-0.021,-0.014,-0.017,-0.025,-0.019,-0.023,-0.023,-0.015,-0.017,-0.022,-0.019,-0.02,-0.014,-0.017,-0.011,-0.017,-0.011,-0.016,-0.016,-0.018,-0.011,-0.016,-0.017,-0.016
575,-0.025,-0.026,-0.031,-0.026,-0.024,-0.028,-0.024,-0.024,-0.022,-0.024,-0.029,-0.031,-0.02,-0.022,-0.021,-0.032,-0.031,-0.031,-0.029,-0.031,-0.019,-0.029,-0.032,-0.02,-0.021,-0.023,-0.022,-0.028,-0.02,-0.029,-0.034,-0.029,-0.03,-0.027,-0.016,-0.021,-0.03,-0.021,-0.028,-0.027,-0.019,-0.023,-0.027,-0.023,-0.026,-0.013,-0.021,-0.013,-0.02,-0.016,-0.02,-0.02,-0.022,-0.016,-0.022,-0.021,-0.02
576,-0.027,-0.028,-0.029,-0.028,-0.02,-0.025,-0.024,-0.025,-0.021,-0.022,-0.025,-0.027,-0.018,-0.022,-0.019,-0.029,-0.028,-0.028,-0.027,-0.027,-0.017,-0.025,-0.031,-0.019,-0.019,-0.021,-0.02,-0.026,-0.019,-0.027,-0.035,-0.028,-0.029,-0.026,-0.016,-0.019,-0.029,-0.021,-0.027,-0.026,-0.018,-0.024,-0.027,-0.021,-0.024,-0.011,-0.019,-0.011,-0.018,-0.014,-0.019,-0.016,-0.019,-0.015,-0.022,-0.019,-0.019
577,-0.028,-0.027,-0.025,-0.026,-0.015,-0.019,-0.02,-0.021,-0.017,-0.018,-0.022,-0.021,-0.015,-0.018,-0.015,-0.025,-0.021,-0.021,-0.022,-0.023,-0.013,-0.022,-0.025,-0.014,-0.014,-0.017,-0.016,-0.021,-0.014,-0.022,-0.032,-0.023,-0.025,-0.022,-0.014,-0.016,-0.026,-0.018,-0.021,-0.021,-0.014,-0.02,-0.023,-0.016,-0.02,-0.01,-0.015,-0.008,-0.014,-0.01,-0.015,-0.013,-0.015,-0.012,-0.017,-0.015,-0.016
578,-0.024,-0.022,-0.024,-0.024,-0.011,-0.017,-0.018,-0.019,-0.014,-0.014,-0.021,-0.019,-0.014,-0.016,-0.013,-0.024,-0.02,-0.02,-0.018,-0.022,-0.012,-0.022,-0.021,-0.011,-0.013,-0.014,-0.014,-0.019,-0.012,-0.018,-0.03,-0.02,-0.022,-0.02,-0.012,-0.014,-0.025,-0.016,-0.018,-0.018,-0.012,-0.016,-0.019,-0.013,-0.017,-0.012,-0.014,-0.008,-0.012,-0.009,-0.011,-0.012,-0.015,-0.01,-0.014,-0.014,-0.014
579,-0.021,-0.019,-0.022,-0.022,-0.012,-0.016,-0.018,-0.018,-0.015,-0.015,-0.021,-0.018,-0.015,-0.014,-0.015,-0.024,-0.019,-0.02,-0.016,-0.022,-0.014,-0.023,-0.02,-0.011,-0.014,-0.014,-0.014,-0.018,-0.012,-0.017,-0.029,-0.018,-0.019,-0.018,-0.012,-0.014,-0.023,-0.016,-0.018,-0.016,-0.012,-0.015,-0.019,-0.013,-0.017,-0.012,-0.015,-0.008,-0.012,-0.011,-0.011,-0.013,-0.016,-0.009,-0.013,-0.015,-0.015
580,-0.021,-0.02,-0.019,-0.023,-0.013,-0.017,-0.018,-0.02,-0.015,-0.016,-0.017,-0.016,-0.015,-0.015,-0.016,-0.019,-0.018,-0.019,-0.015,-0.018,-0.014,-0.022,-0.018,-0.013,-0.014,-0.015,-0.016,-0.017,-0.013,-0.016,-0.028,-0.017,-0.017,-0.017,-0.013,-0.014,-0.02,-0.016,-0.018,-0.015,-0.013,-0.015,-0.018,-0.012,-0.016,-0.01,-0.015,-0.008,-0.01,-0.011,-0.011,-0.014,-0.016,-0.01,-0.014,-0.015,-0.015
581,-0.022,-0.021,-0.017,-0.022,-0.013,-0.015,-0.018,-0.019,-0.014,-0.015,-0.014,-0.014,-0.014,-0.015,-0.013,-0.016,-0.017,-0.018,-0.014,-0.014,-0.012,-0.018,-0.017,-0.012,-0.013,-0.014,-0.014,-0.015,-0.01,-0.015,-0.023,-0.015,-0.014,-0.017,-0.013,-0.013,-0.016,-0.014,-0.017,-0.014,-0.011,-0.014,-0.017,-0.011,-0.014,-0.007,-0.013,-0.006,-0.008,-0.009,-0.011,-0.012,-0.013,-0.008,-0.013,-0.013,-0.013
582,-0.024,-0.021,-0.016,-0.021,-0.015,-0.017,-0.017,-0.017,-0.014,-0.016,-0.015,-0.017,-0.012,-0.015,-0.013,-0.017,-0.019,-0.02,-0.015,-0.016,-0.011,-0.019,-0.018,-0.011,-0.012,-0.013,-0.013,-0.016,-0.011,-0.016,-0.02,-0.015,-0.016,-0.018,-0.012,-0.013,-0.016,-0.013,-0.017,-0.015,-0.01,-0.015,-0.016,-0.012,-0.015,-0.008,-0.012,-0.006,-0.008,-0.008,-0.011,-0.012,-0.011,-0.006,-0.01,-0.012,-0.012
583,-0.02,-0.018,-0.016,-0.018,-0.014,-0.016,-0.014,-0.014,-0.01,-0.012,-0.014,-0.016,-0.009,-0.011,-0.01,-0.017,-0.018,-0.019,-0.015,-0.016,-0.01,-0.019,-0.017,-0.009,-0.011,-0.011,-0.011,-0.014,-0.01,-0.015,-0.018,-0.014,-0.015,-0.016,-0.009,-0.011,-0.016,-0.011,-0.016,-0.015,-0.008,-0.013,-0.015,-0.01,-0.014,-0.006,-0.011,-0.006,-0.008,-0.007,-0.009,-0.011,-0.011,-0.004,-0.008,-0.01,-0.01
584,-0.02,-0.018,-0.017,-0.019,-0.014,-0.015,-0.016,-0.015,-0.011,-0.013,-0.017,-0.018,-0.011,-0.011,-0.012,-0.021,-0.021,-0.021,-0.018,-0.019,-0.013,-0.025,-0.02,-0.011,-0.014,-0.014,-0.014,-0.017,-0.013,-0.017,-0.024,-0.018,-0.017,-0.016,-0.012,-0.013,-0.02,-0.015,-0.018,-0.018,-0.011,-0.014,-0.018,-0.013,-0.017,-0.003,-0.013,-0.011,-0.014,-0.012,-0.01,-0.016,-0.014,-0.006,-0.009,-0.013,-0.012
585,-0.02,-0.019,-0.019,-0.021,-0.016,-0.018,-0.017,-0.018,-0.013,-0.014,-0.019,-0.02,-0.014,-0.013,-0.015,-0.023,-0.023,-0.023,-0.02,-0.02,-0.014,-0.026,-0.022,-0.013,-0.016,-0.016,-0.016,-0.02,-0.014,-0.019,-0.026,-0.021,-0.019,-0.017,-0.015,-0.014,-0.022,-0.019,-0.02,-0.02,-0.013,-0.014,-0.019,-0.015,-0.019,-0.003,-0.016,-0.015,-0.016,-0.017,-0.012,-0.02,-0.018,-0.007,-0.011,-0.015,-0.015
586,-0.021,-0.02,-0.019,-0.023,-0.018,-0.02,-0.018,-0.019,-0.014,-0.015,-0.018,-0.021,-0.016,-0.014,-0.016,-0.022,-0.024,-0.023,-0.02,-0.022,-0.014,-0.024,-0.023,-0.014,-0.018,-0.019,-0.016,-0.023,-0.015,-0.022,-0.024,-0.023,-0.02,-0.018,-0.014,-0.014,-0.02,-0.018,-0.022,-0.022,-0.014,-0.014,-0.019,-0.017,-0.022,-0.007,-0.016,-0.014,-0.015,-0.015,-0.014,-0.02,-0.019,-0.01,-0.013,-0.016,-0.016
587,-0.02,-0.018,-0.015,-0.021,-0.017,-0.018,-0.015,-0.017,-0.014,-0.014,-0.016,-0.018,-0.013,-0.012,-0.014,-0.018,-0.021,-0.019,-0.016,-0.019,-0.011,-0.021,-0.021,-0.011,-0.015,-0.018,-0.014,-0.022,-0.014,-0.021,-0.019,-0.021,-0.016,-0.016,-0.01,-0.012,-0.017,-0.015,-0.021,-0.02,-0.012,-0.012,-0.017,-0.016,-0.02,-0.01,-0.013,-0.009,-0.013,-0.01,-0.012,-0.016,-0.016,-0.009,-0.012,-0.013,-0.014
588,-0.019,-0.018,-0.014,-0.02,-0.015,-0.015,-0.014,-0.015,-0.013,-0.012,-0.014,-0.017,-0.012,-0.011,-0.014,-0.017,-0.019,-0.018,-0.015,-0.018,-0.011,-0.02,-0.019,-0.011,-0.015,-0.017,-0.014,-0.02,-0.014,-0.021,-0.02,-0.021,-0.016,-0.015,-0.011,-0.013,-0.017,-0.016,-0.02,-0.019,-0.012,-0.013,-0.015,-0.017,-0.021,-0.012,-0.013,-0.007,-0.015,-0.008,-0.012,-0.013,-0.015,-0.011,-0.014,-0.015,-0.014
589,-0.017,-0.017,-0.014,-0.017,-0.011,-0.011,-0.013,-0.013,-0.012,-0.01,-0.013,-0.015,-0.011,-0.009,-0.012,-0.016,-0.018,-0.017,-0.013,-0.015,-0.01,-0.016,-0.016,-0.011,-0.013,-0.014,-0.014,-0.017,-0.013,-0.018,-0.023,-0.018,-0.013,-0.013,-0.013,-0.013,-0.016,-0.016,-0.017,-0.018,-0.012,-0.01,-0.014,-0.015,-0.019,-0.009,-0.013,-0.006,-0.017,-0.009,-0.012,-0.013,-0.016,-0.011,-0.013,-0.015,-0.014
590,-0.018,-0.016,-0.014,-0.014,-0.01,-0.012,-0.011,-0.011,-0.01,-0.009,-0.012,-0.015,-0.01,-0.007,-0.009,-0.014,-0.016,-0.016,-0.012,-0.013,-0.007,-0.013,-0.015,-0.009,-0.01,-0.011,-0.013,-0.014,-0.01,-0.015,-0.025,-0.017,-0.012,-0.012,-0.01,-0.011,-0.013,-0.013,-0.016,-0.017,-0.01,-0.009,-0.012,-0.014,-0.016,-0.008,-0.012,-0.007,-0.014,-0.011,-0.011,-0.013,-0.016,-0.008,-0.011,-0.013,-0.013
591,-0.016,-0.012,-0.012,-0.01,-0.009,-0.012,-0.008,-0.007,-0.007,-0.008,-0.011,-0.013,-0.006,-0.005,-0.005,-0.011,-0.014,-0.014,-0.009,-0.011,-0.003,-0.012,-0.013,-0.005,-0.006,-0.008,-0.009,-0.012,-0.006,-0.012,-0.024,-0.014,-0.012,-0.009,-0.004,-0.007,-0.011,-0.01,-0.014,-0.016,-0.007,-0.008,-0.011,-0.011,-0.014,-0.006,-0.008,-0.007,-0.01,-0.009,-0.007,-0.011,-0.014,-0.003,-0.007,-0.009,-0.01
592,-0.012,-0.011,-0.012,-0.008,-0.008,-0.012,-0.007,-0.005,-0.003,-0.007,-0.009,-0.012,-0.004,-0.004,-0.004,-0.012,-0.013,-0.013,-0.009,-0.011,-0.001,-0.01,-0.013,-0.003,-0.004,-0.008,-0.006,-0.011,-0.004,-0.012,-0.019,-0.013,-0.013,-0.01,-0.001,-0.005,-0.011,-0.008,-0.013,-0.013,-0.005,-0.008,-0.011,-0.008,-0.012,-0.004,-0.007,-0.005,-0.008,-0.007,-0.005,-0.009,-0.011,-0.001,-0.004,-0.008,-0.008
593,-0.01,-0.009,-0.011,-0.006,-0.004,-0.008,-0.005,-0.005,-0.001,-0.004,-0.008,-0.008,-0.004,-0.003,-0.003,-0.011,-0.009,-0.008,-0.007,-0.009,-0.001,-0.007,-0.01,-0.001,-0.003,-0.007,-0.004,-0.01,-0.002,-0.011,-0.015,-0.009,-0.01,-0.007,0,-0.003,-0.01,-0.005,-0.011,-0.009,-0.003,-0.005,-0.008,-0.005,-0.011,-0.002,-0.005,0.002,-0.005,-0.001,-0.003,-0.004,-0.007,-0.001,-0.002,-0.006,-0.006
