336,0.0,-0.001,0.003,0.01,0.001,0.001,-0.001,-0.001,0.001,-0.002,0.0,-0.001,-0.001,0.0,-0.001,0.0,-0.001,-0.002,0.0,-0.001,-0.003,0.0,-0.002,0.025
337,-0.001,-0.002,0.003,0.011,0.0,0.0,-0.002,-0.002,0.0,-0.004,-0.001,-0.002,-0.002,-0.001,-0.002,-0.002,-0.002,-0.003,-0.002,-0.003,-0.004,-0.001,-0.003,0.023
338,-0.001,-0.002,0.003,0.01,0.0,0.0,-0.003,-0.002,0.0,-0.004,-0.002,-0.002,-0.002,-0.002,-0.003,-0.003,-0.002,-0.004,-0.002,-0.003,-0.004,-0.002,-0.003,0.023
339,-0.001,-0.002,0.003,0.008,0.001,-0.001,-0.002,-0.002,0.0,-0.004,-0.002,-0.002,-0.003,-0.001,-0.003,-0.002,-0.002,-0.004,-0.002,-0.004,-0.004,-0.003,-0.002,0.022
340,-0.001,-0.002,0.003,0.005,0.0,-0.001,-0.002,-0.003,-0.001,-0.003,-0.002,-0.002,-0.004,-0.002,-0.004,-0.002,-0.002,-0.004,-0.002,-0.003,-0.004,-0.003,-0.003,0.022
341,0.0,-0.002,0.003,0.006,0.0,-0.001,-0.001,-0.003,0.0,-0.002,-0.001,-0.002,-0.003,-0.002,-0.003,-0.002,-0.001,-0.003,-0.002,-0.003,-0.004,-0.002,-0.002,0.021
342,-0.001,-0.002,0.003,0.009,-0.001,-0.001,-0.002,-0.003,0.0,-0.002,-0.001,-0.002,-0.002,-0.002,-0.003,-0.002,-0.001,-0.002,-0.002,-0.002,-0.003,-0.001,-0.002,0.021
343,-0.001,-0.002,0.003,0.01,0.0,0.0,-0.002,-0.002,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.002,-0.001,-0.001,-0.002,-0.001,-0.001,-0.002,0.0,-0.002,0.023
344,-0.001,-0.002,0.004,0.009,0.001,0.001,-0.002,-0.001,0.0,-0.002,0.0,-0.001,-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,0.0,-0.001,-0.002,0.0,-0.002,0.023
345,-0.001,-0.001,0.003,0.007,0.001,0.001,-0.002,-0.001,0.0,-0.001,0.0,-0.001,-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,0.0,-0.001,-0.002,0.0,-0.003,0.023
346,-0.001,-0.002,0.003,0.006,0.001,0.0,-0.002,-0.002,0.0,-0.002,0.0,-0.002,-0.001,0.0,-0.003,-0.001,0.0,-0.002,-0.001,-0.002,-0.003,-0.001,-0.004,0.02
347,-0.002,-0.003,0.003,0.006,0.0,-0.001,-0.003,-0.003,0.0,-0.004,-0.001,-0.002,-0.002,-0.001,-0.004,-0.003,-0.002,-0.003,-0.002,-0.003,-0.004,-0.002,-0.004,0.02
348,-0.001,-0.003,0.003,0.009,0.001,-0.001,-0.002,-0.003,0.0,-0.004,-0.001,-0.002,-0.002,-0.002,-0.003,-0.003,-0.002,-0.003,-0.003,-0.003,-0.004,-0.003,-0.004,0.021
349,0.0,-0.002,0.003,0.011,0.0,0.0,-0.002,-0.003,-0.001,-0.004,-0.001,-0.002,-0.002,-0.002,-0.003,-0.003,-0.002,-0.003,-0.003,-0.003,-0.004,-0.003,-0.004,0.023
350,-0.001,-0.001,0.004,0.011,0.0,0.001,-0.002,-0.001,0.0,-0.002,0.0,-0.002,-0.002,-0.001,-0.002,-0.002,-0.001,-0.002,-0.001,-0.001,-0.002,-0.002,-0.003,0.024
351,-0.001,0.0,0.005,0.009,0.001,0.002,-0.001,0.0,0.001,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.001,0.001,-0.001,0.001,0.0,-0.001,0.0,-0.002,0.023
352,0.0,0.0,0.005,0.006,0.002,0.002,0.0,0.0,0.002,0.0,0.001,0.001,0.0,-0.001,-0.001,0.0,0.002,-0.001,0.001,0.001,-0.001,0.0,-0.001,0.023
353,0.0,0.0,0.004,0.009,0.002,0.001,0.0,-0.001,0.002,0.0,0.001,0.0,-0.001,-0.002,-0.001,0.0,0.001,-0.002,0.0,0.0,-0.002,-0.001,-0.003,0.022
354,0.0,-0.001,0.004,0.01,0.001,0.001,-0.001,-0.002,0.0,-0.002,0.0,0.0,-0.002,-0.002,-0.002,-0.001,0.0,-0.002,-0.001,-0.001,-0.003,-0.002,-0.005,0.023
355,-0.001,-0.002,0.003,0.009,0.001,0.0,-0.002,-0.003,0.0,-0.003,-0.001,-0.002,-0.003,-0.003,-0.003,-0.002,-0.002,-0.003,-0.002,-0.002,-0.004,-0.002,-0.005,0.022
356,0.0,-0.001,0.004,0.007,0.002,0.001,-0.001,-0.001,0.001,-0.002,0.001,-0.001,-0.002,-0.002,-0.002,-0.001,-0.001,-0.002,-0.001,-0.001,-0.003,-0.001,-0.003,0.023
357,0.002,0.001,0.006,0.008,0.004,0.002,0.001,0.001,0.003,0.0,0.002,0.001,-0.001,-0.001,-0.001,0.001,0.001,0.0,0.0,0.0,-0.001,0.001,0.0,0.025
